a,b,c,d,e,f,g,h,i,j,k,l,m
Web Browser ( Fast & Secure Web Explorer),SOCIAL,4.4,2508,6.0M,"500,000+",True,0.0,Everyone,Social,2017-11-20,2.0.1,4.0.3 and up
SPARK - Live random video chat & meet new people,SOCIAL,4.6,79658,17M,"5,000,000+",True,0.0,Mature 17+,Social,2018-08-06,2.1.3.2,4.3 and up
Golden telegram,SOCIAL,4.3,374,20M,"50,000+",True,0.0,Everyone,Social,2018-07-30,T4.6.5-tl2.0.1,4.1 and up
Amino: Communities and Chats,SOCIAL,4.8,1259075,62M,"10,000,000+",True,0.0,Teen,Social,2018-07-20,1.8.19179,4.0.3 and up
Facebook Local,SOCIAL,4.2,4751,Varies with device,"1,000,000+",True,0.0,Teen,Social,2018-06-30,13.0,4.1 and up
Meet – Talk to Strangers Using Random Video Chat,SOCIAL,4.6,60562,15M,"5,000,000+",True,0.0,Mature 17+,Social,2018-08-06,1.3.2,4.3 and up
MobilePatrol Public Safety App,SOCIAL,4.0,22695,Varies with device,"1,000,000+",True,0.0,Everyone 10+,Social,2018-06-21,Varies with device,Varies with device
"💘 WhatsLov: Smileys of love, stickers and GIF",SOCIAL,4.6,22098,18M,"1,000,000+",True,0.0,Everyone,Social,2018-07-24,4.2.4,4.0.3 and up
Phone Tracker : Family Locator,SOCIAL,4.3,231325,5.4M,"10,000,000+",True,0.0,Everyone,Social,2018-08-02,4.81,4.0 and up
HTC Social Plugin - Facebook,SOCIAL,3.6,13223,2.8M,"10,000,000+",True,0.0,Mature 17+,Social,2016-06-08,8.00.752746,4.4 and up
Periscope - Live Video,SOCIAL,4.0,479908,15M,"10,000,000+",True,0.0,Mature 17+,Social,2018-07-09,1.23.3.0,4.4 and up
Quora,SOCIAL,4.5,313633,Varies with device,"10,000,000+",True,0.0,Teen,Social,2018-07-25,Varies with device,Varies with device
Kate Mobile for VK,SOCIAL,4.4,540930,5.3M,"10,000,000+",True,0.0,Teen,Social,2018-07-23,50.2 lite,2.2 and up
Family GPS tracker KidControl + GPS by SMS Locator,SOCIAL,4.5,57146,Varies with device,"1,000,000+",True,0.0,Everyone,Social,2018-07-27,Varies with device,4.0.3 and up
LinkedIn,SOCIAL,4.2,1225339,Varies with device,"100,000,000+",True,0.0,Everyone,Social,2018-08-02,4.1.202,5.0 and up
Moment,SOCIAL,4.5,19583,37M,"1,000,000+",True,0.0,Teen,Social,2018-08-01,5.2.1,4.4 and up
"Text Me: Text Free, Call Free, Second Phone Number",SOCIAL,4.3,344921,Varies with device,"10,000,000+",True,0.0,Everyone,Social,2018-06-07,Varies with device,Varies with device
Meetup,SOCIAL,4.2,79129,23M,"5,000,000+",True,0.0,Teen,Social,2018-08-02,3.10.26,4.4 and up
Text Free: WiFi Calling App,SOCIAL,4.2,83488,Varies with device,"5,000,000+",True,0.0,Everyone,Social,2018-07-24,Varies with device,Varies with device
TextNow - free text + calls,SOCIAL,4.4,441189,Varies with device,"10,000,000+",True,0.0,Everyone,Social,2018-08-03,Varies with device,Varies with device
Badoo - Free Chat & Dating App,SOCIAL,4.3,3781770,Varies with device,"100,000,000+",True,0.0,Mature 17+,Social,2018-08-02,Varies with device,Varies with device
Text free - Free Text + Call,SOCIAL,4.3,315441,Varies with device,"10,000,000+",True,0.0,Everyone,Social,2018-07-26,Varies with device,Varies with device
textPlus: Free Text & Calls,SOCIAL,4.1,382120,28M,"10,000,000+",True,0.0,Everyone,Social,2018-07-26,7.3.1,4.1 and up
"Free phone calls, free texting SMS on free number",SOCIAL,4.5,412725,35M,"10,000,000+",True,0.0,Everyone,Social,2018-07-31,3.8.1,4.1 and up
Tango - Live Video Broadcast,SOCIAL,4.3,3806669,Varies with device,"100,000,000+",True,0.0,Mature 17+,Social,2018-08-01,Varies with device,Varies with device
MeetMe: Chat & Meet New People,SOCIAL,4.2,1259849,76M,"50,000,000+",True,0.0,Mature 17+,Social,2018-08-03,Varies with device,4.1 and up
"Tagged - Meet, Chat & Dating",SOCIAL,4.1,486824,Varies with device,"10,000,000+",True,0.0,Mature 17+,Social,2018-06-21,Varies with device,Varies with device
"ooVoo Video Calls, Messaging & Stories",SOCIAL,4.3,1157004,34M,"50,000,000+",True,0.0,Everyone,Social,2017-10-16,4.2.1,4.3 and up
"SayHi Chat, Meet New People",SOCIAL,4.2,423105,Varies with device,"10,000,000+",True,0.0,Mature 17+,Social,2018-07-09,Varies with device,Varies with device
Whisper,SOCIAL,4.1,205803,Varies with device,"5,000,000+",True,0.0,Teen,Social,2018-07-18,Varies with device,Varies with device
"Tapatalk - 100,000+ Forums",SOCIAL,4.1,285816,Varies with device,"10,000,000+",True,0.0,Mature 17+,Social,2018-06-19,Varies with device,Varies with device
Tumblr,SOCIAL,4.4,2955325,Varies with device,"100,000,000+",True,0.0,Mature 17+,Social,2018-08-01,Varies with device,Varies with device
Blogger,SOCIAL,3.7,138026,2.7M,"5,000,000+",True,0.0,Mature 17+,Social,2016-02-29,2.1.3,2.1 and up
Bloglovin',SOCIAL,3.9,8936,Varies with device,"500,000+",True,0.0,Everyone,Social,2017-05-18,Varies with device,Varies with device
Blogaway for Android (Blogger),SOCIAL,3.7,4253,4.1M,"100,000+",True,0.0,Teen,Social,2018-05-31,7.0.7,4.0.3 and up
Snapchat,SOCIAL,4.0,17014705,Varies with device,"500,000,000+",True,0.0,Teen,Social,2018-07-30,Varies with device,Varies with device
Instagram,SOCIAL,4.5,66577446,Varies with device,"1,000,000,000+",True,0.0,Teen,Social,2018-07-31,Varies with device,Varies with device
TwitCasting Live,SOCIAL,3.6,14835,Varies with device,"1,000,000+",True,0.0,Teen,Social,2018-08-02,Varies with device,Varies with device
Stream - Live Video Community,SOCIAL,4.1,6388,Varies with device,"500,000+",True,0.0,Teen,Social,2017-12-05,Varies with device,Varies with device
YouNow: Live Stream Video Chat,SOCIAL,4.1,309872,85M,"10,000,000+",True,0.0,Teen,Social,2018-08-03,14.0.13,4.1 and up
Periscope - Live Video,SOCIAL,4.0,479909,15M,"10,000,000+",True,0.0,Mature 17+,Social,2018-07-09,1.23.3.0,4.4 and up
Mirrativ: Live Stream Any App,SOCIAL,4.1,17955,89M,"500,000+",True,0.0,Teen,Social,2018-08-02,7.23.4,4.1 and up
Snapchat,SOCIAL,4.0,17015352,Varies with device,"500,000,000+",True,0.0,Teen,Social,2018-07-30,Varies with device,Varies with device
Instagram,SOCIAL,4.5,66577313,Varies with device,"1,000,000,000+",True,0.0,Teen,Social,2018-07-31,Varies with device,Varies with device
Pinterest,SOCIAL,4.6,4305441,Varies with device,"100,000,000+",True,0.0,Teen,Social,2018-08-03,Varies with device,Varies with device
Nextdoor - Local neighborhood news & classifieds,SOCIAL,4.3,51502,20M,"5,000,000+",True,0.0,Teen,Social,2018-07-25,2.69,5.0 and up
"SKOUT - Meet, Chat, Go Live",SOCIAL,4.3,1064049,Varies with device,"50,000,000+",True,0.0,Mature 17+,Social,2018-07-28,Varies with device,Varies with device
Banjo,SOCIAL,4.2,58341,9.3M,"1,000,000+",True,0.0,Everyone,Social,2015-07-25,4.6.2.0,2.3 and up
We Heart It,SOCIAL,4.5,637309,Varies with device,"10,000,000+",True,0.0,Teen,Social,2018-07-18,Varies with device,Varies with device
MeetMe: Chat & Meet New People,SOCIAL,4.2,1259894,76M,"50,000,000+",True,0.0,Mature 17+,Social,2018-08-03,Varies with device,4.1 and up
"ooVoo Video Calls, Messaging & Stories",SOCIAL,4.3,1157003,34M,"50,000,000+",True,0.0,Everyone,Social,2017-10-16,4.2.1,4.3 and up
Timehop,SOCIAL,4.1,161610,16M,"5,000,000+",True,0.0,Teen,Social,2018-08-05,4.5.3,4.1 and up
Frontback - Social Photos,SOCIAL,3.8,19446,Varies with device,"1,000,000+",True,0.0,Mature 17+,Social,2017-12-01,3.4.5,4.0.3 and up
LinkedIn,SOCIAL,4.2,1225367,Varies with device,"100,000,000+",True,0.0,Everyone,Social,2018-08-02,4.1.202,5.0 and up
Path,SOCIAL,4.4,1520959,Varies with device,"10,000,000+",True,0.0,Teen,Social,2018-05-09,Varies with device,Varies with device
Tango - Live Video Broadcast,SOCIAL,4.3,3806669,Varies with device,"100,000,000+",True,0.0,Mature 17+,Social,2018-08-01,Varies with device,Varies with device
"SayHi Chat, Meet New People",SOCIAL,4.2,423138,Varies with device,"10,000,000+",True,0.0,Mature 17+,Social,2018-07-09,Varies with device,Varies with device
"Tapatalk - 100,000+ Forums",SOCIAL,4.1,285820,Varies with device,"10,000,000+",True,0.0,Mature 17+,Social,2018-06-19,Varies with device,Varies with device
Couple - Relationship App,SOCIAL,4.0,33249,8.4M,"1,000,000+",True,0.0,Everyone,Social,2015-03-05,1.8.0,2.3 and up
Badoo - Free Chat & Dating App,SOCIAL,4.3,3781770,Varies with device,"100,000,000+",True,0.0,Mature 17+,Social,2018-08-02,Varies with device,Varies with device
Nextdoor - Local neighborhood news & classifieds,SOCIAL,4.3,51504,20M,"5,000,000+",True,0.0,Teen,Social,2018-07-25,2.69,5.0 and up
POF Free Dating App,SOCIAL,4.2,1175794,Varies with device,"50,000,000+",True,0.0,Mature 17+,Social,2018-07-31,Varies with device,Varies with device
MeetMe: Chat & Meet New People,SOCIAL,4.2,1259894,76M,"50,000,000+",True,0.0,Mature 17+,Social,2018-08-03,Varies with device,4.1 and up
LOVOO,SOCIAL,4.0,852455,68M,"10,000,000+",True,0.0,Mature 17+,Social,2018-08-03,27.0,4.2 and up
"Jaumo Dating, Flirt & Live Video",SOCIAL,4.4,900064,13M,"10,000,000+",True,0.0,Mature 17+,Social,2018-07-31,4.17.2,4.1 and up
Patook - make platonic friends,SOCIAL,4.0,3677,50M,"100,000+",True,0.0,Mature 17+,Social,2018-06-21,10.6.3,5.0 and up
Meetup,SOCIAL,4.2,79129,23M,"5,000,000+",True,0.0,Teen,Social,2018-08-02,3.10.26,4.4 and up
Text Free: WiFi Calling App,SOCIAL,4.2,83488,Varies with device,"5,000,000+",True,0.0,Everyone,Social,2018-07-24,Varies with device,Varies with device
Zello PTT Walkie Talkie,SOCIAL,4.4,695613,Varies with device,"50,000,000+",True,0.0,Everyone,Social,2018-08-02,Varies with device,Varies with device
textPlus: Free Text & Calls,SOCIAL,4.1,382121,28M,"10,000,000+",True,0.0,Everyone,Social,2018-07-26,7.3.1,4.1 and up
magicApp Calling & Messaging,SOCIAL,4.1,207712,Varies with device,"10,000,000+",True,0.0,Everyone,Social,2018-06-09,4.18.962.5,2.3 and up
"Dating App, Flirt & Chat : W-Match",SOCIAL,4.3,175722,Varies with device,"10,000,000+",True,0.0,Mature 17+,Social,2018-07-23,Varies with device,Varies with device
uCiC- Videos and Photos on demand,SOCIAL,4.0,2052,7.0M,"100,000+",True,0.0,Teen,Social,2017-09-27,2.16,4.4 and up
Meetup,SOCIAL,4.2,79130,23M,"5,000,000+",True,0.0,Teen,Social,2018-08-02,3.10.26,4.4 and up
POF Free Dating App,SOCIAL,4.2,1175815,Varies with device,"50,000,000+",True,0.0,Mature 17+,Social,2018-07-31,Varies with device,Varies with device
MeetMe: Chat & Meet New People,SOCIAL,4.2,1259894,76M,"50,000,000+",True,0.0,Mature 17+,Social,2018-08-03,Varies with device,4.1 and up
"Tagged - Meet, Chat & Dating",SOCIAL,4.1,486830,Varies with device,"10,000,000+",True,0.0,Mature 17+,Social,2018-06-21,Varies with device,Varies with device
LOVOO,SOCIAL,4.0,852455,68M,"10,000,000+",True,0.0,Mature 17+,Social,2018-08-03,27.0,4.2 and up
"SKOUT - Meet, Chat, Go Live",SOCIAL,4.3,1064076,Varies with device,"50,000,000+",True,0.0,Mature 17+,Social,2018-07-28,Varies with device,Varies with device
Badoo - Free Chat & Dating App,SOCIAL,4.3,3781770,Varies with device,"100,000,000+",True,0.0,Mature 17+,Social,2018-08-02,Varies with device,Varies with device
"Jaumo Dating, Flirt & Live Video",SOCIAL,4.4,900064,13M,"10,000,000+",True,0.0,Mature 17+,Social,2018-07-31,4.17.2,4.1 and up
"Mico- Stranger Chat Random video Chat, Live, Meet",SOCIAL,4.4,624557,56M,"10,000,000+",True,0.0,Mature 17+,Social,2018-07-27,5.4.7.1,4.3 and up
"SayHi Chat, Meet New People",SOCIAL,4.2,423138,Varies with device,"10,000,000+",True,0.0,Mature 17+,Social,2018-07-09,Varies with device,Varies with device
"Waplog - Free Chat, Dating App, Meet Singles",SOCIAL,4.2,522018,Varies with device,"10,000,000+",True,0.0,Mature 17+,Social,2018-08-02,Varies with device,Varies with device
Couple - Relationship App,SOCIAL,4.0,33249,8.4M,"1,000,000+",True,0.0,Everyone,Social,2015-03-05,1.8.0,2.3 and up
Meetup,SOCIAL,4.2,79130,23M,"5,000,000+",True,0.0,Teen,Social,2018-08-02,3.10.26,4.4 and up
Amazon for Tablets,SHOPPING,4.0,141613,22M,"10,000,000+",True,0.0,Teen,Shopping,2018-07-31,16.14.0.850,4.4 and up
Wish - Shopping Made Fun,SHOPPING,4.5,6210998,15M,"100,000,000+",True,0.0,Everyone,Shopping,2018-08-03,4.20.5,4.1 and up
OfferUp - Buy. Sell. Offer Up,SHOPPING,4.6,591312,Varies with device,"10,000,000+",True,0.0,Everyone,Shopping,2018-08-03,Varies with device,Varies with device
Shopee - No. 1 Online Shopping,SHOPPING,4.3,94294,30M,"10,000,000+",True,0.0,Everyone,Shopping,2018-07-23,2.25.17,4.1 and up
Shopee: No.1 Online Shopping,SHOPPING,4.2,608753,30M,"10,000,000+",True,0.0,Everyone,Shopping,2018-07-23,2.25.17,4.1 and up
Kroger,SHOPPING,4.3,38961,27M,"5,000,000+",True,0.0,Everyone,Shopping,2018-08-02,14.2.1,5.0 and up
"AliExpress - Smarter Shopping, Better Living",SHOPPING,4.6,5916606,Varies with device,"100,000,000+",True,0.0,Teen,Shopping,2018-08-06,Varies with device,Varies with device
Walmart,SHOPPING,4.4,441473,Varies with device,"10,000,000+",True,0.0,Everyone,Shopping,2018-07-30,Varies with device,Varies with device
eBay: Buy & Sell this Summer - Discover Deals Now!,SHOPPING,4.4,2788923,Varies with device,"100,000,000+",True,0.0,Teen,Shopping,2018-07-30,Varies with device,Varies with device
"letgo: Buy & Sell Used Stuff, Cars & Real Estate",SHOPPING,4.5,973270,20M,"50,000,000+",True,0.0,Teen,Shopping,2018-08-06,2.4.9,4.1 and up
Amazon Shopping,SHOPPING,4.3,909226,42M,"100,000,000+",True,0.0,Teen,Shopping,2018-07-31,16.14.0.100,4.4 and up
Lazada - Online Shopping & Deals,SHOPPING,4.2,1573054,Varies with device,"50,000,000+",True,0.0,Everyone,Shopping,2018-08-02,Varies with device,4.2 and up
OLX - Buy and Sell,SHOPPING,4.2,857923,18M,"50,000,000+",True,0.0,Everyone,Shopping,2018-07-31,11.7.3.0,4.1 and up
The wall,SHOPPING,4.4,35563,4.2M,"1,000,000+",True,0.0,Everyone,Shopping,2018-07-23,10.2.1,4.1 and up
Flipp - Weekly Shopping,SHOPPING,4.6,85858,Varies with device,"10,000,000+",True,0.0,Everyone,Shopping,2018-07-30,Varies with device,Varies with device
"Shrimp skin shopping: spend less, buy better",SHOPPING,4.2,106798,30M,"5,000,000+",True,0.0,Everyone,Shopping,2018-07-23,2.25.17,4.1 and up
Lotte Home Shopping LOTTE Homeshopping,SHOPPING,3.6,8820,33M,"5,000,000+",True,0.0,Everyone,Shopping,2018-07-25,3.0.5,4.0.3 and up
"Horn, free country requirements",SHOPPING,4.5,37186,7.9M,"1,000,000+",True,0.0,Everyone,Shopping,2018-06-30,3.4.5,4.0 and up
Jiji.ng,SHOPPING,4.4,25714,12M,"1,000,000+",True,0.0,Everyone,Shopping,2018-07-24,3.8.2.2,4.0.3 and up
GS SHOP,SHOPPING,3.8,44255,15M,"10,000,000+",True,0.0,Everyone,Shopping,2018-08-03,6.0.4,4.1 and up
The birth,SHOPPING,4.7,1084945,Varies with device,"50,000,000+",True,0.0,Teen,Shopping,2018-08-03,Varies with device,Varies with device
CJmall,SHOPPING,3.6,18252,10M,"10,000,000+",True,0.0,Everyone,Shopping,2018-08-06,6.3.8,4.1 and up
Home & Shopping - Only in apps. 10% off + 10% off,SHOPPING,4.2,42750,9.9M,"10,000,000+",True,0.0,Everyone,Shopping,2018-08-04,2.8.7,4.1 and up
EHS Dongsen Shopping,SHOPPING,3.6,3656,9.0M,"1,000,000+",True,0.0,Teen,Shopping,2018-08-03,4.16.2,4.1 and up
bigbasket - online grocery,SHOPPING,4.3,216741,Varies with device,"5,000,000+",True,0.0,Everyone,Shopping,2018-08-06,4.6.0,4.1 and up
Bukalapak - Buy and Sell Online,SHOPPING,4.4,662287,21M,"10,000,000+",True,0.0,Everyone,Shopping,2018-08-03,4.26.7,4.1 and up
Life market,SHOPPING,4.5,30834,13M,"1,000,000+",True,0.0,Everyone,Shopping,2018-07-17,3.2.6,4.0.3 and up
Jabong Online Shopping App,SHOPPING,4.1,367290,11M,"10,000,000+",True,0.0,Everyone,Shopping,2018-07-20,4.9.3,4.0.3 and up
Family Dollar,SHOPPING,4.3,2588,21M,"1,000,000+",True,0.0,Everyone,Shopping,2018-07-23,2.4.0,4.1 and up
Jumia online shopping,SHOPPING,4.3,162655,8.1M,"10,000,000+",True,0.0,Teen,Shopping,2018-07-10,4.7.1,4.4 and up
Mercado Libre: Find your favorite brands,SHOPPING,4.7,3860225,Varies with device,"50,000,000+",True,0.0,Everyone,Shopping,2018-08-03,Varies with device,Varies with device
"Carousell: Snap-Sell, Chat-Buy",SHOPPING,4.3,125783,Varies with device,"10,000,000+",True,0.0,Teen,Shopping,2018-08-06,Varies with device,Varies with device
Blibli.com Online Shopping,SHOPPING,4.2,171584,12M,"10,000,000+",True,0.0,Everyone,Shopping,2018-07-26,4.9.5,4.2 and up
"Club Factory Everything, Unbeaten Price",SHOPPING,4.2,244141,7.3M,"10,000,000+",True,0.0,Everyone,Shopping,2018-08-06,4.4.5,4.3 and up
"Real Estate, Car, Shopping and Others",SHOPPING,4.3,568273,Varies with device,"10,000,000+",True,0.0,Everyone,Shopping,2018-08-04,Varies with device,Varies with device
ZALORA Fashion Shopping,SHOPPING,4.2,142512,15M,"10,000,000+",True,0.0,Everyone,Shopping,2018-07-25,6.2.0,4.1 and up
Magazine Luiza Online Shopping,SHOPPING,4.3,109124,22M,"10,000,000+",True,0.0,Everyone,Shopping,2018-08-02,3.11.1,4.1 and up
ROMWE - Women's Fashion,SHOPPING,4.6,135043,11M,"10,000,000+",True,0.0,Everyone,Shopping,2018-07-30,4.0.2,4.2 and up
Buscapé - Offers and discounts,SHOPPING,4.4,108592,8.3M,"10,000,000+",True,0.0,Everyone,Shopping,2018-07-24,4.7.5,4.1 and up
Myntra Online Shopping App,SHOPPING,4.3,1315242,Varies with device,"50,000,000+",True,0.0,Everyone,Shopping,2018-07-21,3.27.1,4.1 and up
11st,SHOPPING,3.8,48732,20M,"10,000,000+",True,0.0,Everyone,Shopping,2018-07-31,7.8.1,4.0 and up
Coupang,SHOPPING,4.6,308234,38M,"10,000,000+",True,0.0,Everyone,Shopping,2018-08-02,5.3.0,4.0.3 and up
Wemep - Special price representative (special / shopping / shopping app / coupon / shipping),SHOPPING,4.5,178497,9.1M,"10,000,000+",True,0.0,Everyone,Shopping,2018-08-02,4.33.0,4.0.3 and up
Target - now with Cartwheel,SHOPPING,4.1,68406,24M,"10,000,000+",True,0.0,Everyone,Shopping,2018-07-25,6.25.0+1906001476,5.0 and up
Flipkart Online Shopping App,SHOPPING,4.4,6012719,Varies with device,"100,000,000+",True,0.0,Teen,Shopping,2018-08-06,Varies with device,Varies with device
Sam's Club: Wholesale Shopping & Instant Savings,SHOPPING,4.3,45362,Varies with device,"5,000,000+",True,0.0,Everyone,Shopping,2018-07-20,Varies with device,Varies with device
Chilindo,SHOPPING,3.8,18364,29M,"1,000,000+",True,0.0,Everyone,Shopping,2018-08-04,29.14,4.2 and up
Rossmann PL,SHOPPING,4.0,15867,Varies with device,"5,000,000+",True,0.0,Everyone,Shopping,2018-08-06,Varies with device,4.0.3 and up
"Jingdong - pick good things, go to Jingdong",SHOPPING,3.3,9189,98M,"1,000,000+",True,0.0,Teen,Shopping,2018-08-01,7.0.14,4.0 and up
CheckPoints 🏆 Rewards App,SHOPPING,4.1,23187,25M,"1,000,000+",True,0.0,Everyone,Shopping,2018-06-21,4.89,4.3 and up
Extreme Coupon Finder,SHOPPING,4.1,11798,Varies with device,"1,000,000+",True,0.0,Everyone,Shopping,2018-05-10,Varies with device,Varies with device
SnipSnap Coupon App,SHOPPING,4.2,9975,18M,"1,000,000+",True,0.0,Everyone,Shopping,2018-01-22,1.4,4.3 and up
Checkout 51: Grocery coupons,SHOPPING,4.1,52896,Varies with device,"10,000,000+",True,0.0,Everyone,Shopping,2018-06-18,Varies with device,Varies with device
Coupon Sherpa,SHOPPING,4.4,7793,6.1M,"500,000+",True,0.0,Everyone,Shopping,2018-02-06,3.0.3,4.0.3 and up
Gyft - Mobile Gift Card Wallet,SHOPPING,4.1,9701,14M,"500,000+",True,0.0,Everyone,Shopping,2018-07-25,2.4.0,4.4 and up
SavingStar - Grocery Coupons,SHOPPING,4.2,31519,21M,"1,000,000+",True,0.0,Everyone,Shopping,2018-06-12,4.9.1,4.0 and up
The Coupons App,SHOPPING,4.5,181990,Varies with device,"10,000,000+",True,0.0,Everyone,Shopping,2018-04-27,Varies with device,Varies with device
"Shopkick: Free Gift Cards, Shop Rewards & Deals",SHOPPING,4.3,213735,43M,"10,000,000+",True,0.0,Everyone,Shopping,2018-07-24,5.3.73,4.4 and up
Wish - Shopping Made Fun,SHOPPING,4.5,6211039,15M,"100,000,000+",True,0.0,Everyone,Shopping,2018-08-03,4.20.5,4.1 and up
Key Ring: Cards Coupon & Sales,SHOPPING,4.1,42871,23M,"1,000,000+",True,0.0,Everyone,Shopping,2018-07-27,8.9.1,4.1 and up
"Ibotta: Cash Back Savings, Rewards & Coupons App",SHOPPING,4.5,315908,52M,"10,000,000+",True,0.0,Everyone,Shopping,2018-08-01,5.21.1,4.1 and up
"RetailMeNot - Coupons, Deals & Discount Shopping",SHOPPING,4.4,210208,Varies with device,"10,000,000+",True,0.0,Everyone,Shopping,2018-08-01,Varies with device,Varies with device
"Groupon - Shop Deals, Discounts & Coupons",SHOPPING,4.6,1370749,Varies with device,"50,000,000+",True,0.0,Teen,Shopping,2018-08-03,Varies with device,Varies with device
"Kohl's: Scan, Shop, Pay & Save",SHOPPING,4.5,79261,57M,"5,000,000+",True,0.0,Everyone,Shopping,2018-08-03,7.36,4.4 and up
Stocard - Rewards Cards Wallet,SHOPPING,4.6,284725,20M,"10,000,000+",True,0.0,Everyone,Shopping,2018-07-31,7.2.1,4.1 and up
Nike,SHOPPING,4.7,67071,40M,"1,000,000+",True,0.0,Everyone,Shopping,2018-08-01,2.24.0,4.4 and up
Poshmark - Buy & Sell Fashion,SHOPPING,4.3,46153,17M,"10,000,000+",True,0.0,Everyone,Shopping,2018-08-04,2.124.01,4.4 and up
Mercari: The Selling App,SHOPPING,4.4,101883,13M,"10,000,000+",True,0.0,Everyone,Shopping,2018-08-03,6.9.2,5.0 and up
Blidz - Hunt Free Deals On Trending Items!,SHOPPING,4.4,1659,33M,"50,000+",True,0.0,Everyone,Shopping,2018-06-29,2.4.0,4.4 and up
SnipSnap Coupon App,SHOPPING,4.2,9975,18M,"1,000,000+",True,0.0,Everyone,Shopping,2018-01-22,1.4,4.3 and up
Extreme Coupon Finder,SHOPPING,4.1,11798,Varies with device,"1,000,000+",True,0.0,Everyone,Shopping,2018-05-10,Varies with device,Varies with device
Checkout 51: Grocery coupons,SHOPPING,4.1,52896,Varies with device,"10,000,000+",True,0.0,Everyone,Shopping,2018-06-18,Varies with device,Varies with device
The Coupons App,SHOPPING,4.5,181990,Varies with device,"10,000,000+",True,0.0,Everyone,Shopping,2018-04-27,Varies with device,Varies with device
"Shopular: Coupons, Weekly Ads & Shopping Deals",SHOPPING,4.7,57920,Varies with device,"1,000,000+",True,0.0,Everyone,Shopping,2018-05-31,Varies with device,Varies with device
LivingSocial - Local Deals,SHOPPING,4.1,28523,29M,"5,000,000+",True,0.0,Everyone,Shopping,2018-08-03,18.10.157066,4.4 and up
Coupons.com – Grocery Coupons & Cash Back Savings,SHOPPING,4.2,24953,Varies with device,"1,000,000+",True,0.0,Everyone,Shopping,2018-06-21,Varies with device,Varies with device
"Ebates: Cash Back, Coupons, Rewards & Savings",SHOPPING,4.5,37253,31M,"1,000,000+",True,0.0,Everyone,Shopping,2018-08-03,4.31.2,4.4 and up
"RetailMeNot - Coupons, Deals & Discount Shopping",SHOPPING,4.4,210208,Varies with device,"10,000,000+",True,0.0,Everyone,Shopping,2018-08-01,Varies with device,Varies with device
"Groupon - Shop Deals, Discounts & Coupons",SHOPPING,4.6,1370749,Varies with device,"50,000,000+",True,0.0,Teen,Shopping,2018-08-03,Varies with device,Varies with device
FidMe Loyalty Cards & Deals at Grocery Supermarket,SHOPPING,4.2,33758,Varies with device,"1,000,000+",True,0.0,Everyone,Shopping,2018-08-06,Varies with device,Varies with device
Stocard - Rewards Cards Wallet,SHOPPING,4.6,284721,20M,"10,000,000+",True,0.0,Everyone,Shopping,2018-07-31,7.2.1,4.1 and up
Ratings by Consumer Reports,SHOPPING,4.3,3420,13M,"100,000+",True,0.0,Everyone,Shopping,2018-02-27,2.3.2,4.1 and up
HauteLook,SHOPPING,4.1,7193,7.3M,"500,000+",True,0.0,Everyone,Shopping,2018-07-13,5.0.2,4.4 and up
Extreme Coupon Finder,SHOPPING,4.1,11798,Varies with device,"1,000,000+",True,0.0,Everyone,Shopping,2018-05-10,Varies with device,Varies with device
eBay: Buy & Sell this Summer - Discover Deals Now!,SHOPPING,4.4,2788923,Varies with device,"100,000,000+",True,0.0,Teen,Shopping,2018-07-30,Varies with device,Varies with device
Checkout 51: Grocery coupons,SHOPPING,4.1,52896,Varies with device,"10,000,000+",True,0.0,Everyone,Shopping,2018-06-18,Varies with device,Varies with device
Nordstrom,SHOPPING,4.6,2278,12M,"500,000+",True,0.0,Everyone,Shopping,2018-07-15,3.28.1.3.1359,4.4 and up
Modcloth – Unique Indie Women's Fashion & Style,SHOPPING,4.2,5121,8.8M,"500,000+",True,0.0,Everyone,Shopping,2018-07-13,9.0.30,4.1 and up
Fancy,SHOPPING,4.2,39735,18M,"5,000,000+",True,0.0,Teen,Shopping,2018-07-25,3.13.09,4.0 and up
Gyft - Mobile Gift Card Wallet,SHOPPING,4.1,9701,14M,"500,000+",True,0.0,Everyone,Shopping,2018-07-25,2.4.0,4.4 and up
"Twice: Buy, Sell Clothing",SHOPPING,4.2,1558,21M,"100,000+",True,0.0,Everyone,Shopping,2015-07-29,1.2.12,2.3 and up
"Shopkick: Free Gift Cards, Shop Rewards & Deals",SHOPPING,4.3,213735,43M,"10,000,000+",True,0.0,Everyone,Shopping,2018-07-24,5.3.73,4.4 and up
Slice: Package Tracker,SHOPPING,4.2,16966,34M,"1,000,000+",True,0.0,Everyone,Shopping,2018-07-12,6.10.0,4.0.3 and up
The Coupons App,SHOPPING,4.5,181990,Varies with device,"10,000,000+",True,0.0,Everyone,Shopping,2018-04-27,Varies with device,Varies with device
"Shopular: Coupons, Weekly Ads & Shopping Deals",SHOPPING,4.7,57920,Varies with device,"1,000,000+",True,0.0,Everyone,Shopping,2018-05-31,Varies with device,Varies with device
Wish - Shopping Made Fun,SHOPPING,4.5,6211039,15M,"100,000,000+",True,0.0,Everyone,Shopping,2018-08-03,4.20.5,4.1 and up
"Carousell: Snap-Sell, Chat-Buy",SHOPPING,4.3,125783,Varies with device,"10,000,000+",True,0.0,Teen,Shopping,2018-08-06,Varies with device,Varies with device
LightInTheBox Online Shopping,SHOPPING,4.0,41986,26M,"5,000,000+",True,0.0,Teen,Shopping,2018-08-06,3.69.0,4.1 and up
